index,user_id,username,full_name,total_follower
1494,91000872708871847,Lotus_3052901025864,BưNoPro06,4
1495,91005255648548358,Lotus_1441318463929,Nguyễn Tiến Đạt,1
1496,91001494444185590,Lotus_3577298204972,Trần Hữu Quí,4
1497,91004006904632814,Lotus_2517547480913,Lê thanh phong,5
1498,91009204491392271,Lotus_189340231659,Ym trương,3
1499,27567504312175878,Lotus_1606099161351,Anhthanh,12
1500,91007566961710980,Lotus_845546051270,Đinh Trung,6
1501,91010680337995392,Lotus_4008571088471,Nguyễn Văn Hưng,12
1502,91010770346710604,Lotus_2064550376641,Lotus_2064550376641,7
1503,91000631472429048,Lotus_1602070579286,Trí nguyễn,9
1504,91000466032301795,Lotus_755187240533,Huỳnh Văn vinh,8
1505,91009952934532498,Lotus_270280666152,Bauuu,14
1506,91005408696604250,Lotus_3507736770943,vanphu,8
1507,90999277927536517,Lotus_696305693990,Thảnh,17
1508,91007234583041921,Lotus_3847720807272,Quyết,6
1509,91004840509970102,Lotus_2598910660657,Po,11
1510,91011090991813817,Lotus_2054946448636,Lotus_2054946448636,3
1511,91010063665206330,Lotus_1246782481292,Đông ju,1
1512,91010901710214681,Lotus_4260113905802,Nguyễn Thị Vân,8
1513,91008064501585836,Lotus_1677617128430,Phan Công Tâm,12
1514,91010276437006066,Lotus_1765398208634,Lotus_1765398208634,10
1515,91010477537105782,Lotus_58953407488,Việt,2
1516,83016076343907864,Lotus_2018113380599,Lotus_2018113380599,11
1517,82298384534213720,Lotus_3820159321,Mr Đàm Tân,16
1518,82197239893595332,Lotus_2471201220429,Lotus_2471201220429,11
1519,80480958648681723,Lotus_416426598956,Phạm Tấn Dương,3
1520,80206491614708824,royak,Nguyễn Tấn Đạt ,5
1521,72690635585357113,Lotus_197230847440,Mèo Tên Là Chó,19
1522,70865851436744773,anhthuhaha,Anhthu haha,59
1523,66531019754308161,Lotus_1069897590257,Nguyễn Văn Thuấn,50
1524,43352963433803256,Lotus_3256982086220,Phạm Huyền,111
1525,17786627491172562,long_doantuan,long_doantuan,155
1526,18508790990479691,Lotus_ledinhthao,Lê Đình Thao,4
1527,89558657072633586,Lotus_2020735994137,Huong Huong,5
1528,77051733199554464,chuyensiquanaotreemgiare,Kho Sỉ Qate Giá Rẻ,8
1529,57481613515096385,Lotus_dzungarthanoi,dzungarthanoi,44
1530,88186534495262169,nguyentrongthanh,Nguyễn Trọng Thành,12
1531,88170392670181174,Lotus_2918543708519,Lotus_2918543708519,6
1532,18585483636744786,hoi.89py,"TUY HOÀ ,  PHÚ YÊN XỨ HOA VÀNG CỎ XANH",573
1533,77364120616175399,Lotus_203665679913, Sáng TN,57
1534,18479016284376796,letuong,LêTường,381
1535,82196227168408707,annhatrang,Break,26
1536,65363113407921532,Lotus_1172177077642,Đàm Dương,30
1537,91346750653076480,Lotus_2698014807824,Hoa Cỏ May,1
1538,82681265849898216,Lotus_1341963775807,Lâm abcz,2
1539,30900330903028178,Lotus_2268290249282,Lotus_2268290249282,8
1540,91186982652220669,Lotus_1884077918255,Thèm  tiền,2
1541,27184052071227494,Lotus_550485853319,Đinh đình Đức ,91
1542,91087315318871680,Lotus_289857220680,Văn týt,2
1543,66909466624263110,Vivian1303S2,Vivian Nguyễn,7
1544,91036398481577101,Lotus_1654647612186,Thaithai,1
1545,91013394078898149,Lotus_66739162160,Phương Linh,1
1546,91007948145301228,Lotus_877848057492,Nguyễn Tiến Minh,1
1547,91005913748477182,Lotus_3850073432127,Son,1
1548,91002644664947995,Lotus_1907102847597,Duy,2
1549,54074722756548108,Lotus_2164157387545,Mrtran,4
1550,90609996051518683,Lotus_3794137514455,ThucKK,1
1551,90432099467662597,Lotus_1777314630864,Huỳnh Trọng trí,1
1552,90009778746562039,Lotus_1478053873409,Tran xuan quynh,3
1553,18145610960021171,Lotus_40199394768,ngohuan,3
1554,90147551417734436,DuyDZ2010,DUY,3
1555,18470194517483685,Lotus_4109909413657,do ha v,1191
1556,18061152808151522,lequangvinh,Lê Quang Vinh,246
1557,18442427105919563,VuongNgocSon,Vuong Ngoc Son Vuong,18
1558,37146071631096747,Lotus_579272108931,Cao thanh B,24
1559,68712737603568157,Lotus_2994228733767,Trần tuấn anh,18
1560,89548530670114702,mrle992,Lê văn cẩn,23
1561,65909298453020917,nhanvatbian,Mạnh Cường,13
1562,18070905416656324,Lotus_3003262512424,Lotus_3003262512424,21
1563,89198882794247894,Lotus_3692886919788,Tran Phong,1
1564,89084038903501964,Lotus_2836796711464,Võ Công Minh,4
1565,32593327773133579,Lotus_331727831329,Nguyễn Đức Diệp,22
1566,82199498815706506,Lotus_3861018518358,Lotus_3861018518358,8
1567,84804185147577664,saleHoc,Sale Học,7
1568,79288843080042161,Lotus_3305915155384,Lê Nho Tuấn,22
1569,18533689616343753,lauvanmua,Lâu Văn Mua,9
1570,88739345496807393,Lotus_3763336824843,Lotus_3763336824843,0
1571,18502083288351132,Lotus_1107670896573,Trường Nghiêm,107
1572,88614931533927786,Lotus_4052564661940,Lục Mạnh,1
1573,66270073743999870,Lotus_293375339299,AnhHungHeRo,6
1574,83176262504289770,Lotus_299103297645,Huỳnh hớn Quang,10
1575,72219558877857708,Lotus_319667489156,NGUYỄN THỊ HIỀN EM,12
1576,27679966595321729,Lotus_3476003116643,Việt Phú,63
1577,17795753035240186,phongtran2304,phong tran,35
1578,18935902551532445,Lotus_3073002428728,Lý Cường,6
1579,87785858732660449,Lotus_2753807830311,Koy xương,5
1580,42620190729350211,Lotus_3972751417905,Bùi Thành Tâm,9
1581,18662972458136347,Lotus_740154947976,Phuong Nguyen,109
1582,87578724347680271,Lotus_3918746239983,Phampham,4
1583,39352260602337085,Lotus_97230671268,Lotus_97230671268,14
1584,28650205271998597,Lotus_1633051038868,Vũ Mạnh,7
1585,87506361134356322,Lotus_50764749704,Fuy,7
1586,87382186965079567,Lotus_980112432993,Hồng trang,7
1587,56839526639665948,Lotus_1948003484587,San bao,7
1588,44917065922068728,DucMinhLe1903,Đức Minh Lê,9
1589,73163459267659360,Lotus_651528901911,Thiên minh,2
1590,61958579143246524,Lotus_3567471108709,Vu huong,15
1591,86782609128953258,Lotus_3312698502108,Lucas,7
1592,26677171227397441,Lotus_871424534592,Kenny Trọng,90
1593,18794487329453019,daophatnguyenthuy,Đạo Phật Nguyên Thủy,259
1594,18423826313235764,lequockhuong,KAY,37
1595,18357366160211558,Lotus_414994401920,Lotus_414994401920,31
1596,18494648945328962,GSC.vn,GSC.vn,78
1597,18873589506105897,lvthanhxcg,lvthanhxcg,106
1598,18421100203844070,truongthinh2021,Trường Thịnh ,8
1599,19632119619931834,Lotus_3591157112743,Xuân Hùng,15
1600,18654638150394543,Lotus_607098286843,Minh Trí,466
1601,18589417489681692,ty_sua,Trương khâm hiền,71
1602,66090583496589693,Lotus_3854036011148,Nguyễn Hiền,19
1603,18535714200338625,Giangpro_368,ĐỗVănGiang_368,24
1604,86348951013299841,tranlatam,Trần La Tâm,16
1605,77042149551507367,Lotus_4101235332651,Phạm Toàn,11
1606,86475953492989887,Lotus_294070260395,Lê Minh Châu,9
1607,86387834554946863,Lotus_936190991688,Trần Yến Như,13
1608,31074011372731830,Lotus_800980755483,Quy Le,74
1609,18316210081728631,__ministry.nd,Bo Tran,230
1610,18655799727235789,Lotus_1740340785329,Nguyễn Lộc,13
1611,18525473871085613,NguyenThuy130584,Nguyễn Thuý,10
1612,18502103433847247,Vuongtubinh442647581,Vương Tú Bình,22
1613,17934275937641272,Nguyenvuvp,Bất động sản Vĩnh Phúc 0943701986,164
1614,86184789937231623,Lotus_2925185779714,Lotus_2925185779714,11
1615,83799792517387739,Lotus_3573511859351,Hoàng Tuấn,11
1616,85097163165538229,Lotus_729578764207,Muội Nè,8
1617,18506998207074109,QUANGTIENSINH,Quang Tiên Sinh,104
1618,86080071149819286,Lotus_2223920754383,BEN,7
1619,86000593055782684,Lotus_2863067535667,Quốc,6
1620,18344078946428733,Penguin,Kuramis,4
1621,18479908500381949,Lotus_3713941008877,Nguyên Nguyen,290
1622,85896301875565692,Lotus_2760581445413,Lotus_2760581445413,4
1623,85831120787084349,Lotus_432840219981,Lotus_432840219981,4
1624,34347848608678435,Lotus_3262296026654,lê quang vinh,11
1625,85822747316328148,Lotus_1495257571348,Hoàng Kha,4
1626,85817268111415051,Lotus_3372636758581,Việt,4
1627,18654503682056311,Lotus_146708802300,Vũ Khanh,250
1628,80924333794395216,Lotus_1444436289897,nguyễn ngọc vinh,24
1629,18437472215474608,Lotus_1749918614257,Lotus_1749918614257,4
1630,72845969830389055,Lotus_3501443949471,Nguyễn Văn Lâm,44
1631,80542525083878606,Lotus_2127621814940,Voducquoc,11
1632,18524121313693128,131_Design_Studio,131 Désign Studio,33
1633,85532649043530895,Lotus_2547682764945,Linh Chi,18
1634,84348013903878134,TienBuilding,Vina Center Real,30
1635,30652248117160215,Lotus_115334796982,Xuân Nam,21
1636,18064791211150880,quangkien76,quangkien,339
1637,18590943846703236,Lotus_4235806938265,Đinh Phúc,13
1638,31979052757336680,Lotus_2103270596755,Phan Vân ,12
1639,71805134788625946,dautudat.vn,Dautudat,39
1640,48564864911644289,Lotus_26291329969,tự hào là người vn,27
1641,23206725173035531,Lotus_134680192559,Robert Hai Nguyên,66
1642,18502586082640018,DinDin79,DinDin79,12
1643,25119414554350970,nhatrangnews,Nha Trang News,26
1644,63921597118118403,Lotus_1889755180608,Phạm văn đại,33
1645,19165264989795547,Johnny1205,Johnny Nguyen,32
1646,71864867758277724,Lotus_3223882309379,Lê Đồng,5
1647,29649759897533446,Lotus_4162877827312,Sang Sung Sướng,7
1648,18482195071344963,dhuy86,huy,19
1649,18061664895438776,cvphat,Cao Vĩnh Phát,44
1650,34152375966185573,ThangDuc,Nguyễn Thắng,15
1651,35365931268926041,Lotus_3800941536903,Thanh Tu,5
1652,78499870094132398,Lotus_1243137803199,George nguyễn,6
1653,83933286514038093,Lotus_528062448507,Tg Kien,11
1654,55199657095004562,Lotus_4238487758165,Đoàn Thái Hưng,25
1655,18437266703761584,Lotus_3682451789774,Lotus_3682451789774,22
1656,18616978885436516,Lotus_2764855394339,,5
1657,85053701222307120,Lotus_793761402439,VŨ HÀ,20
1658,85166528847156941,Lotus_2758810870573,David,9
1659,84750319779583484,Ng_Thuong,Nguyễn Thương,11
1660,84659678507701589,LotusFoxGirl,Nguyễn Hà Hải Yến,16
1661,36610925375207998,Lotus_4205777523493,Nguyễn Duy Khánh,5
1662,49211423624216703,Lotus_2523060549748,Lotus_2523060549748,6
1663,44200186380987551,Lotus_3380802088296,Trần Ngọc Minh,42
1664,85025563175032507,Lotus_1737825328217,Linh Nguyen,9
1665,18516000883712761,0943888474,Linh Nguyen,64
1666,36181463694999672,Lotus_2237666590210,Long Lê,4
1667,18582631087194673,caitriminh,Cái Trí Minh,4
1668,80206884838049094,Lotus_2877178266269,Lotus_2877178266269,16
1669,31371599147843180,Lotus_34406651537,Hieutuduy,16
1670,84854417859286186,Lotus_2785507657611,Andree Bui,6
1671,83068479042753559,Lotus_1353242600821,Tạ Quang Đạt,11
1672,83889370607605783,Lotus_269306760057,Phương Lê ,52
1673,84667350126696189,RemKhongAnKem_75,Rem Lê,10
1674,83368311726806551,Lotus_2396912251871,Minh Phương pc,10
1675,18385894192032649,Lotus_1908499061954,Lotus_1908499061954,24
1676,36351445623073739,Lotus_1540716174289,A T Tuấn Đạt,91
1677,18419155848776880,Lotus_254797557128,SANG MỸ THÚ Y,75
1678,18767788394275772,ngocthao1975vl,Đặng Ngọc Thảo,25
1679,68607928363892977,mr.ngocla2.bobeman,Lê Anh Ngọc (Mr.),33
1680,79323745717585659,Phimanhnghia,Mạnh Nghĩa,64
1681,81186513176496059,HotGirlSG,Hot Girl ®,70
1682,18615826508551882,Lotus_2917355304574,,88
1683,82191384012920192,Lotus_2433558898729,Trương Quang Phuonge,14
1684,18430796044280519,KhaiNguyenBlog,Đặng Khai Nguyên ,1555
1685,81317559238920005,easyclassmrloc,Easy class Da Nang Mrloc,34
1686,80959689073887180,Lotus_355069013425,Ngocmai,14
1687,70328007892910502,Lotus_1555184506609,Khẩu trang Yizhixing Vn,46
1688,80110466511144364,Hoang_Thanh90,nguyễn hoàng long,49
1689,18584405857649438,Lotus_907645672324,vuasutphat,176
1690,89211554818430885,Lotus_133991977541,Khang Vương,13
1691,29852213620190045,TRANQUANGTIEN,TRẦN QUANG TIẾN,153
1692,85598608119025205,Lotus_1401950315824,DONABICO MART VNN,12
1693,82266285969249475,Maithangbcasolutions,Mai Thắng BCASolutions,15
1694,18565447074827758,ThachBi,Thạch Bi ,866
1695,86003732060313005,Lotus_2224244386527,Xuân hoang,29
1696,87923121032533123,GiaLai_news,Gialai_news,34
1697,18449347383763961,laigananhbao3963,Thoại,232
1698,18768469357355585,giangphangiabao,bao gia,148
1699,87199498972960354,tea._quila,Hạnh Nguyễn,6
1700,18501900452089432,LeHienLotus_2897277395850,LeMinhHien Lotus_2897277395850,35
1701,18568390708937394,Lotus_341776981990,Trạng Ong,72
1702,19749460205788796,HuongRiver,SongHuong,56
1703,86935000917742708,Lotus_851071339965,Quywwts,9
1704,86516757902136435,Lotus_1764418581440,Bích Phượng,4
1705,86434377904428322,Lotus_3374344714771,Mỹ phẩm và đồ gia dụng Hương Tây,5
1706,18583942512091433,Lotus_294667874940,ZunDung,6
1707,20599911273324209,Lotus_2628492909748,Trần Quang Khánh,23
1708,82191189815596624,Lotus_489923373678,Jxodj,5
1709,82190987915433534,Lotus_914011534358,Jdisjs s,6
1710,81554100281411277,Lotus_2315345938673,John L Scott,17
1711,81355021702136990,Lotus_2380474805574,Lotus_2380474805574,12
1712,18062693741432286,Lotus_1265053355473,Kết nối hay,168
1713,18480414864559533,Lotus_488580034821,Lotus_Minh Minh,75
1714,36605905469401444,Lotus_4291553468642,Lotus_4291553468642,122
1715,80089417306342531,Lotus_3444674691839,Ngô Thiên Ngọc,47
1716,80526047629543335,Lotus_3071965439641,Lê Thảo,28
1717,71832536008885980,manhthaivti,DƯƠNG THÁI,79
1718,72061730620966389,uy_tin_k_qua_loi_noi100,Ba bé nơ,61
1719,26918428542957200,phuonganh1310,Phương Anh,102
1720,20382865115221054,Lotus_4186800908578,Bảo Nam,127
1721,69400038343164494,Lotus_128861812413,Chinh Nguyen,62
1722,56398880639243728,ShinPro..,Thảo Xinh,214
1723,66997964424348202,Lotus_3869934522834,Trần Dần,41
1724,18480184990744628,HaHieu162626,Hà Hiếu,448
1725,17880686676218090,Toyota,Do Trung Dong,141
1726,60040541536736751,Lotus_3339324879710,THOATYPHU,111
1727,64409892719934917,smithfrisby,Smith frisby,35
1728,64780756264139855,Lotus_71334750727,Khánh vy,80
1729,61999702709568450,chuyensd,Nguyễn Đức Long,25
1730,18795620695405063,lamthuoc.net,Nguyên Liệu Làm Thuốc,222
1731,60084594054988756,Lotus_99027126728,Bích huyền,124
1732,56556003419444674,Thandoan,Thanh Đoàn,118
1733,18859428769293110,Lotus_220055902844,Jenny,93
1734,18525682365997640,Lotus_3746752412693,Vinh le,185
1735,57938568705716003,Lotus_2367356217522,Nguyễn Xuân Tun,118
1736,54174108538852567,nino02,DuyVuongauto,101
1737,18436414221959741,6913900,Trương Hải Đăng,298
1738,57261417555514639,vemaybaydulich,Ngọc Long vé máy bay,105
1739,43657692711923141,Lotus_1639641667964,CTY TNHH TM DV XNK TRI VIET,116
1740,55525644387200842,Lotus_2017088619495,Bùi Quang lâm,130
1741,38862985104430447,Lotus_2937624448456,Do Xuan Tung,28
1742,56091935031121116,Lotus_1739392150992,Lêtrung,71
1743,18231587960589926,SocVlog,SocVlog,1333
1744,18200759974570028,Jindo,Phạm Ngọc Dũng,351
1745,53361176428392179,Lotus_3619274497441,Đinh đình Đức ,119
1746,17784982657110774,Lotus_2906561460965,Thần Điêu,355
1747,48702213486253986,Lotus_3245624512133,Harry nguyen,145
1748,18475081793650729,Hoaihp,Lotus_770756995981,228
1749,54850842299138526,autoluxury,Auto Luxury,113
1750,18611399867622224,RioVanPhuc,Nguyễn Anh Cường,123
1751,44792719752774294,TuongVi0705281838,Thảo Mộc Đông Y,110
1752,18577020740026915,quoctamkhue,QUOC TAM KHUE,509
1753,18474504987722162,Lotus_3972047890473,Xuan Thao,138
1754,52048347855296093,Lotus_2654609936450,Nguyễn Hữu Thọ,108
1755,23597983953502284,Lotus_96741719126,Kiến Vàng,145
1756,18429329714299300,HoLo16-9,Đạt Dũng,175
1757,51140436424868165,Lotus_672674141186,Lê Lan,92
1758,51730958939821943,Lotus_1835111605722,Nguyen thanh phong ,86
1759,18482086165729164,pqanamdinh,PQA Nam Định,76
1760,51478374265099339,Lotus_1461808320910,Vương PC,187
1761,18571238885671751,Lotus_965565653619,Nguyễn Hoàng Hải,54
1762,18578969270264635,minhphung1983,︵❣ᴹⁱⁿʰ ᴾʰụⁿᵍ︵❣,1329
1763,10260934492821802,ThanhHuongFTU,Nguyễn Thanh Hương,1601
1764,42152872979174965,0815120964,Tuấn Xe Tải,160
1765,49761657023578326,Lotus_1790081219106,Nữ Nhi Hồng,122
1766,18585334802915622,koluudanh,Vô Thần,16
1767,49485883911351945,Lotus_909034833722,Lương Bích Ngọc,129
1768,50335953095404763,0339517915,Tranh vũng tàu,33
1769,18478561284440951,Lotus_295758083284,DÂY CÁP NGUYÊN TÂM,979
1770,18531077576827454,Lotus_1822956745200,Lotus_1822956745200,9
1771,49744751706194474,Lotus_3082810194402,ĐỖ HUY MINH,21
1772,25447222801729424,Lotus_2111104370495,nguyen hung,166
1773,48840608514485506,Lotus_1426529456135,Lê Đức Hạnh,76
1774,21196458887118680,hoaphatmiennam.vn,hoaphatmiennam.vn,226
1775,18491518610678375,Lotus_2434611333821,Lotus_2434611333821,7
1776,49336187510298580,Lotus_2574350482853,bradleykelle,30
1777,21784727845764679,Berthelot,Bùi Nhựt Minh,11
1778,82198704094713601,Lotus_3451791385673,nope,11
1779,35504021247834311,Lotus_648884425799,Lotus_648884425799,5
1780,20220756872039071,namtumorong,cao ho Minh khang,308
1781,63084930873921622,Lotus_195781983359,Tuấn Anh,25
1782,35786153355281064,bodaknong,Bơ Đắk Nông,15
1783,53170645267098849,Lotus_255730181215,BĐS: vĩnh long thanh toàn,25
1784,83141267416945884,Lotus_2798059452781,Lotus_2798059452781,7
1785,83283631494141912,Lotus_2169690895383,nhất diệp chi thukk,6
1786,18870325296358363,Conco,Conco,57
1787,67903999298749231,NguyenQuocDan,NguyenQuocDan,44
1788,34824045873555911,Milomilk,Lật đật Fam,47
1789,74402670952056501,PhatPhap7912,神の宗教,36
1790,18680138075332854,Lotus298998658741,ĐẤT NỀN VÙNG VEN,330
1791,79293904717874719,Lotus_2077551539900,Huỳnh Phú Xuya,8
1792,18487489574325500,GiobuiLao,Gió bụi Lào,359
1793,78305483793892601,Lotus_2028188181847,Poopo,3
1794,18516621277897239,Lotus_378474522414,ĐẶNG HOẠT,48
1795,78630227123635520,Lotus_3860808538113,Trần Thị Phúc,54
1796,18286890009332026,phamthanh116116,Pham Thanh,748
1797,19820191378732557,Lotus_320570565168,Archer,165
1798,18477314540949099,Lotus_2184687177712,Lotus_2184687177712,102
1799,76141555379865533,Lotus_915982276853,NguenTuan,10
1800,18442885669965099,trantuyen,Trần Tuyên,1301
1801,19468245058071699,camkhequeminh.vn,Cẩm Khê Quê Mình,1063
1802,19158857816597143,1279.vn,Hoa Sữa HN,1862
1803,18492493736821509,linhlananh,Ngọc Linh Ngọc Lan,1517
1804,35807319351834962,Trieu_Tien,Triều Tiên,167
1805,74931327212717156,Lotus_333544077723,Quỳnh Anh Ngô,39
1806,72600356961387865,Lotus_414556200923,Linh Đan,12
1807,18590005921431923,morinlevantuan,Lotus_lê tuấn 240873,534
1808,74841159863633081,nhandaovtv.vn,PV Thịnh Lê,32
1809,87928186156881274,Lotus_1810193055435,Hòa Lạc Media,4
1810,80830973524050978,Lotus_2341934453289,Trần Thị Hương,16
1811,38597904982519297,Lotus_4237937540879,Thành Cường,22
1812,90997667139687933,Lotus_3804814911970,Lotus_3804814911970,3
1813,89082098549266302,Lotus_1478304867656,Lotus_1478304867656,1
1814,18426694671912064,Daxua,Đồng Viết Tình,4
1815,88496480796546379,Lotus_152293010192,Đỗ Cảnh Thức,4
1816,82191378921034855,Lotus_4243603846740,Lotus_4243603846740,4
1817,48365026698019551,yanbinguyen,Yanbi nguyen,42
1818,18572685555900733,Lotus_1799455625440,Mẹ Xoài,10
1819,83475541709034731,Lotus_176607085134,Lotus_176607085134,5
1820,82208236970710344,Lotus_1519623349936,Hí Ae,37
1821,18439696560537948,Mr_Dung,Nguyễn Tiến Dũng,9
1822,82196247457305777,Lotus_1781391648242,Lotus_1781391648242,11
1823,80402005932115722,Shopthoitrang,Store Shop,13
1824,35914328613749480,Lotus_1153304465347,ASONs,27
1825,73956045488129570,DieuAm,Diệu Âm Cuộc Sống,12
1826,27858811800188615,Lotus_594750737601,Bùi Minh Hiếu,54
1827,18507937493143448,KHJSilver,KHJ Silver,20
1828,76754453767652651,Lotus_1476243992298,Lê Tuấn Nam,13
1829,48874227836622022,Lotus_3420882714239,Thùy Linh,88
1830,18496052646756835,Lotus_1487451504665,Hồ gia ,33
1831,69237490154193461,NguyenKhoa_14,Nguyen Ngoc Khoa,13
1832,33448355975315869,Lotus_3029695409360,ĐỒ GIA DỤNG - LOSAKA,53
1833,37163134178257330,Marnguyen,Mar Nguyen,22
1834,28002078056975896,LynkSif,LynkSif,31
1835,74284901206066633,OCB1099,Trần Lâm,22
1836,18672777440911441,nguoihanhtinh,Bongcomay®️,368
1837,74232097534903684,Lotus_1329557819670,Duong Vu Ba,17
1838,70441598744772836,Hgnam2012,Đông Chí,47
1839,73198613795177730,Besba,Thảo Nguyên,25
1840,20571074492526464,Lotus_2600721740517,trần liên,262
1841,18615575722187450,phamhoaithu_190292,phạm hoài thu,167
1842,18522840035074167,Lotus_1363989619352,THIÊN ĐƯỜNG GIRL XINH,2251
1843,18404952143923473,hoangquangkim,"vongcongcam
",461
1844,19216866363170913,BigoLive,BIGO LIVE,515
1845,18566023052640484,Hokono,Hokono,1262
1846,18688385207104508,nguyentai20191919,Nguyễn Tài,962
1847,19478483844614312,Lotus_273811801484,Nguyễn Thị Thanh Trúc,370
1848,17357253121995860,oneday,oneday,1879
1849,18444795732938368,Lotus_1937451532118,Cười rụng răng,3292
1850,18694634175852673,Lotus_2917784038381,Đoàn Quang ( mật ngọt),561
1851,18478410097606892,Bonsaikhanhdu,Bonsai Khánh Dư,888
1852,19316827167542043,LGBT.DANANG,GAY ĐÀ NẴNG CONFESSIONS,1133
1853,18426399323705106,SKELETON,Nguyễn Dũng,259
1854,19077185619769017,IntheBox,In The Box,42
1855,18873278539904228,poohpid1116,Poohpid,1220
1856,18633328457799995,Lotus_2883167467544,Huy Lona,110
1857,18531649752779968,Lotus_802397991348,Hà Nội,201
1858,18473787332075599,CLBEMATH,Whale Tank Nguyễn Tiến Quân,307
1859,18481245842164829,tuyet_vi,Tuyet Vi,649
1860,19163482974183810,nguyenbaothang,Nguyễn Bảo Thắng,357
1861,18476453128937924,LotusLuanVuong,Vương Thị Luận,1470
1862,18690129429143807,Lotus_3391801767653,HỌC MỖI NGÀY,1155
1863,18798572680372573,Lotus_1748833238159,Lê Thủy_Reelbeaute,397
1864,19118545308083152,nhsang,Nguyễn Hoàng Sang ✅,1560
1865,18466691251028808,toanhp1985,Garena Liên Quân Mobile ✅,728
1866,18493384721539188,huyenle19,Huyen Le,1642
1867,18479849653784080,DienLee,Điển,421
1868,19136001537859735,suckhoemoingay1,Sức khỏe mỗi ngày,701
1869,18559251123642549,HuongGiang_leader,Giang_Bùi,243
1870,18533641874677953,TeacherPhysics,Nguyễn Trọng Quang,386
1871,17992582972116148,NuivietnaM,VIP order Super 0️⃣9️⃣8️⃣5️⃣6️⃣4️⃣9️⃣9️⃣8️⃣8️⃣,2647
1872,18481519017443689,_odaykgongainhonyc_,Ở ĐÂY KHÔNG CÓ NYC,218
1873,18707577458516010,anhemtronglangiaitri,Giải trí tổng hợp,572
1874,18570789896703280,Lotus_1614292104878,Nguyễn Thị Hiền Anh,41
1875,18488365221782304,ChiKienVP,Kiên Giày AZ ☑️,210
1876,18492356643638701,BinhThuanPlus,Bình Thuận Plus,1123
1877,18503978474917458,Ngocpham7761,Công Chúa Của Mẹ,483
1878,18511552659440385,Chiencascaduar.,Chiến.TM,101
1879,91004627531601319,Lotus_2105622574119,Lotus_2105622574119,13
1880,90748221968618637,Lotus_4074713677877,Lotus_4074713677877,0
1881,90120454602233284,Lotus_1264202980396,Đỗ hoài nam,3
1882,82220261035742472,Lotus_1013108014610,Lotus_1013108014610,11
1883,83852510233629969,Lotus_2402020507202,Lotus_2402020507202,3
1884,83149443960935528,Lotus_4062116447885,Vũ Hải Phong,5
1885,82192468241552394,Lotus_3347728045489,Lê văn son,11
1886,19139935086720031,thuyduong836,Thuỳ Dương,507
1887,18394345360428025,Lotus_autumn,Aki,106
1888,59882708637035875,Lotus_LeThuyetLand1202,NHÀ ĐẤT THÀNH PHỐ,0
1889,18081070475978316,Lotus_2954345901853,DHDL,25
1890,18505938937159939,Lotus_1521402969240,Nết Nguyễn,305
1891,18441037212929589,MrLong,Trần Long,743
1892,79906791192790578,KimDao,Dương Kim Đạo,26
1893,18481373443891517,Babycat,Ngọc Hương,302
1894,18879104503902439,letrinam,Lê Trí Nam,36
1895,18510158762197604,reddybean,Dau Thanh Thao,4
1896,18433213464432564,Lotus_3478434018787,TARA,64
1897,80065856450594274,Lotus_220312267521,Nguyễn văn thi,14
1898,77136628171146448,Lotus_22007,Thạch Hoàng Trung,44
1899,18413173844332394,Lotus_940061077472,nampz,111
1900,21918962312728618,GiadinhViet,Hạnh phúc mong manh,17
1901,37956599421048331,Lotus_1877558760931,Tống Đức Thưởng,16
1902,85540492248356748,blogtakuda,blogtakuda,10
1903,18517839429353860,Lotus_3672983145730,Spring RIVER,315
1904,27496738558768352,Lotus_3510203706589,Đại học Kinh tế Quốc dân,56
1905,18332049087498464,knight26tn,Hoàng Hiệp,10
1906,84939050687927627,Lotus_3950372017298,Thu Huyền,16
1907,82192694856652701,Lotus_2317436892497,cảnh pư,9
1908,18547483289177742,Lotus_2880403088222170573,Lotus_Pham Manh Tan fr SG.Mbf.VN,6
1909,18497266749656444,daophatthientong6789,GIÁO LÝ ĐẠO PHẬT THIỀN TÔNG,50
1910,81353782210856182,Lotus_3699692201440,Nguyễn tấn toàn,20
1911,79745293220840493,Lotus_3744985547139,Phan Dinh Vinh,11
1912,20377393965469641,Lotus_39083804011,An Tiens,224
1913,18515405177995372,tancuongthinh,Thi công nhà đẹp,41
1914,31282185716514076,Lotus_146724547767,Hoàng Long,116
1915,71966988929336548,Lotus_1254483035724,Lâm Lâm,71
1916,72504689753589427,Lotus_37509477850,Omery,15
1917,18589432024506880,hoangthithuhong1312,Hoàng Thị Thu Hồng,208
1918,18626289656260162,Lotus_1386414058431,Ls Tư Minh,218
1919,18702905980630633,Lotus_414255995691,PhanHue$,129
1920,67599834127253741,vioanh117,Vi Oanh,13
1921,63144180117640091,Tuandavjt,kiếm tiền online 2021,22
1922,62792089418296267,Lotus_29031980,Trường An,30
1923,18395968515718544,Lotus_776750327798,Quang Trung,264
1924,17777643456631375,Lotus_4197186358907,Châu Lê,226
1925,56119360950829661,Lotus_1830730476483,Nguyễn Duy Trương,16
1926,19864280817946634,lotus_2462068810848,Tin Tức Phật Sự 24h,249
1927,37782332659176479,Lotus_646530357396,DoubleNguyen,143
1928,18352609256646992,TonyTourGuide,Nguyễn Đức Thuần,146
1929,18772679489352526,Lotus_728948903947,Tin tức BITCOIN HCryptoFX,506
